Kreis-Id,NDVI,Temperatur,Niederschlagsrate,Bestrahlungsstärke,Stadt
8127,0.28685522174533457,28353.08219178082,42620.23529411765,11488212.120064463,"      Schwäbisch Hall, Landkreis"
8127,0.2647135381150099,28365.429492344883,34208.41176470588,11233678.987912973,"      Schwäbisch Hall, Landkreis"
8127,0.28062049084010826,28307.450980392157,48786.294117647056,11882437.11764706,"      Schwäbisch Hall, Landkreis"
8128,0.2174010509694648,28293.615942028984,15672.1875,10936336.010869564,"      Main-Tauber-Kreis, Landkreis"
8128,0.26200972287776575,28424.128875968992,35034.125,11992673.78488372,"      Main-Tauber-Kreis, Landkreis"
8128,0.27139497862545164,28397.4375,27885.5,12308356.565538194,"      Main-Tauber-Kreis, Landkreis"
8128,0.2567553612989455,28356.38275862069,30335.1875,11898802.963793103,"      Main-Tauber-Kreis, Landkreis"
8128,0.25684686817379127,28357.36044520548,30653.6875,11633629.437071918,"      Main-Tauber-Kreis, Landkreis"
8128,0.23553093367010264,28233.336044520547,38849.5,11398588.953767123,"      Main-Tauber-Kreis, Landkreis"
8128,0.26992194716768664,28416.051215277777,33960.125,12118325.884982638,"      Main-Tauber-Kreis, Landkreis"
8128,0.24904596654249217,28397.065924657534,36174.3125,11353350.362157535,"      Main-Tauber-Kreis, Landkreis"
8128,0.23100905650078532,28410.779109589042,31568.375,11305491.026541095,"      Main-Tauber-Kreis, Landkreis"
8128,0.26074291676484335,28354.41882183908,40048.75,11790531.62966954,"      Main-Tauber-Kreis, Landkreis"
8135,0.23973341937446252,28203.92546583851,17261.285714285714,11546139.043478262,"      Heidenheim, Landkreis"
8135,0.2913912340181695,28338.66223698782,34795.857142857145,12583939.071982281,"      Heidenheim, Landkreis"
8135,0.274972160689207,28300.083333333332,33137.57142857143,12242220.482142858,"      Heidenheim, Landkreis"
8135,0.2601180619170094,28261.519211822662,32854.42857142857,12154650.3182266,"      Heidenheim, Landkreis"
8135,0.26557582247831746,28250.909001956945,36515.42857142857,12018345.727005871,"      Heidenheim, Landkreis"
8135,0.2354394821419754,28138.72504892368,47320.0,11724945.694716243,"      Heidenheim, Landkreis"
8135,0.30304677927151835,28306.592261904763,37198.0,12639363.594246032,"      Heidenheim, Landkreis"
8135,0.2773248810301479,28306.230919765167,41595.857142857145,11931179.144814089,"      Heidenheim, Landkreis"
8135,0.2532467430155274,28320.74951076321,34159.71428571428,11514651.061643835,"      Heidenheim, Landkreis"
8135,0.27000485159190873,28243.921552436,50920.57142857143,12016851.6895128,"      Heidenheim, Landkreis"
8136,0.2790459647187535,28234.765827612508,16895.052631578947,11281717.732265446,"      Ostalbkreis, Landkreis"
8136,0.29302746826509246,28364.293349653202,37643.63157894737,12378602.381884944,"      Ostalbkreis, Landkreis"
8136,0.2931372486643777,28337.316154970762,32932.0,12217504.254751462,"      Ostalbkreis, Landkreis"
8136,0.2943477321552168,28294.71615245009,33282.15789473684,12077151.374591652,"      Ostalbkreis, Landkreis"
8136,0.30383545526681816,28289.54217736121,36635.94736842105,11859690.387166547,"      Ostalbkreis, Landkreis"
8136,0.2605545876755474,28168.384643114634,45902.05263157895,11545505.637707282,"      Ostalbkreis, Landkreis"
8136,0.32944783048594617,28347.214912280702,37902.73684210527,12416731.042763159,"      Ostalbkreis, Landkreis"
8136,0.30074145178724987,28334.724224945927,44898.26315789473,11691993.5407354,"      Ostalbkreis, Landkreis"
8136,0.29392597789833713,28345.976207642394,33857.63157894737,11299635.511175198,"      Ostalbkreis, Landkreis"
8136,0.2927729137754037,28281.682698124623,51412.47368421053,11991713.764972778,"      Ostalbkreis, Landkreis"
8215,0.2423334562316721,28412.96066252588,13980.714285714286,11208680.066252587,"      Karlsruhe, Landkreis"
8215,0.2784206779330457,28566.608258928572,37961.57142857143,12601703.259486606,"      Karlsruhe, Landkreis"
8215,0.3051629954669476,28540.56994047619,26194.285714285714,12482659.947420634,"      Karlsruhe, Landkreis"
8215,0.27272881442237024,28498.078325123155,26389.85714285714,12191292.898522168,"      Karlsruhe, Landkreis"
8215,0.2841913535079268,28509.35176125245,29699.35714285714,12209222.052348336,"      Karlsruhe, Landkreis"
8215,0.24832807411016414,28370.94667318982,40126.71428571428,11455174.143835617,"      Karlsruhe, Landkreis"
8215,0.30331818011412376,28559.430555555555,29875.714285714286,12584073.837301588,"      Karlsruhe, Landkreis"
8215,0.2708532001310549,28545.76712328767,35875.357142857145,11916892.27592955,"      Karlsruhe, Landkreis"
8215,0.25414361055967016,28533.128180039137,32091.5,11535006.407534247,"      Karlsruhe, Landkreis"
8215,0.29192520521279613,28499.625205254513,44393.07142857143,12079261.707307061,"      Karlsruhe, Landkreis"
8216,0.2720247908996396,28325.420289855072,18656.0,11318722.164251208,"      Rastatt, Landkreis"
8216,0.307617255474556,28443.95061728395,32147.777777777777,12518983.165123455,"      Rastatt, Landkreis"
8216,0.2734425458851823,28410.379310344826,32782.0,12250931.37777778,"      Rastatt, Landkreis"
8216,0.3316423792950841,28439.285388127853,35443.666666666664,12384579.171232877,"      Rastatt, Landkreis"
8216,0.24684434649508144,28279.15601217656,50810.11111111111,11497900.727549467,"      Rastatt, Landkreis"
8216,0.31765009696949664,28472.627314814818,36670.444444444445,12830484.668981481,"      Rastatt, Landkreis"
8216,0.27392291032336996,28459.932267884324,44462.666666666664,11998405.225266362,"      Rastatt, Landkreis"
8216,0.27815407948390913,28440.211567732116,41271.88888888889,11596310.4086758,"      Rastatt, Landkreis"
8216,0.3172256218926662,28406.165703275532,51704.22222222222,12052159.238278741,"      Rastatt, Landkreis"
8225,0.233751396873028,28281.918219461695,17883.214285714286,10934731.754658384,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2776489231895876,28418.016741071428,39801.92857142857,12126634.8359375,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2927950943936729,28394.9816468254,32595.928571428572,12347421.800099205,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2683247026330513,28352.15911330049,33824.78571428572,11951121.792610837,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2617616881484438,28358.875733855188,33443.28571428572,11744254.004892368,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.23413141889448968,28230.31653620352,44164.0,11339404.215264188,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2998689059350511,28410.865079365078,37937.642857142855,12171558.473214285,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.24860235212582124,28389.61888454012,44916.07142857143,11476675.229452055,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2429648497853958,28400.438845401175,37365.357142857145,11298903.295009784,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2786116524328533,28358.47003284072,49319.142857142855,11791691.123152709,"      Neckar-Odenwald-Kreis, Landkreis"
8226,0.23714107117621627,28365.644927536232,14145.9375,10979037.554347826,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.27745636956048597,28513.5185546875,37879.125,12284601.911132812,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.29856100997715784,28497.690104166668,28055.625,12339095.833333334,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2655587986173676,28447.326293103448,28064.5,11974591.509913793,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2770726740594196,28458.13056506849,30852.75,11895142.676369863,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.23371638375325304,28322.38741438356,38738.125,11296102.825770548,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.3058818275882225,28506.897569444445,31431.75,12278665.335069444,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.25393071026457054,28490.145976027397,38173.25,11640675.551369863,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.24571005718030883,28484.75470890411,33756.1875,11333608.004280822,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2770349562164754,28453.968031609194,44419.6875,11839048.947198275,"      Rhein-Neckar-Kreis, Landkreis"
8236,0.27632025843994834,28343.893719806765,16972.0,11326002.693236716,"      Enzkreis, Landkreis"
8236,0.30359453413895743,28488.463541666668,40482.333333333336,12705232.743489584,"      Enzkreis, Landkreis"
8236,0.3153143188271614,28455.162037037036,30110.666666666668,12540708.89699074,"      Enzkreis, Landkreis"
8236,0.2811402667360379,28418.049425287354,30638.666666666668,12313701.233333332,"      Enzkreis, Landkreis"
8236,0.3123490783744897,28434.82305936073,34008.666666666664,12309764.365296803,"      Enzkreis, Landkreis"
8236,0.2642244983896143,28295.495433789954,46376.666666666664,11524200.17237443,"      Enzkreis, Landkreis"
8236,0.3220735257879198,28485.256944444445,35228.333333333336,12683500.83912037,"      Enzkreis, Landkreis"
8236,0.28434631526006293,28468.30365296804,42985.666666666664,12019032.262557076,"      Enzkreis, Landkreis"
8236,0.2736033195817336,28469.203196347033,36356.333333333336,11596029.792237444,"      Enzkreis, Landkreis"
8236,0.3109104140270081,28425.961685823753,50349.333333333336,12204713.108237548,"      Enzkreis, Landkreis"
8237,0.28351533087376163,28176.175523349433,25221.222222222223,11434371.63285024,"      Freudenstadt, Landkreis"
8237,0.31122198771163007,28316.864583333332,49978.77777777778,12922383.184027778,"      Freudenstadt, Landkreis"
8237,0.30330991307295807,28263.872685185182,42244.11111111111,12487741.159722222,"      Freudenstadt, Landkreis"
8237,0.27883985037316306,28237.507279693487,44710.666666666664,12257061.637547893,"      Freudenstadt, Landkreis"
8237,0.33564458919977297,28275.014459665144,42067.11111111111,12445371.990867581,"      Freudenstadt, Landkreis"
8237,0.2553454736163527,28122.494672754947,62994.777777777774,11629436.23135464,"      Freudenstadt, Landkreis"
8237,0.32993740889012324,28314.25925925926,44849.0,12967533.24845679,"      Freudenstadt, Landkreis"
8237,0.27902958173914943,28285.984779299848,56468.555555555555,12089110.91933029,"      Freudenstadt, Landkreis"
8237,0.28957420675283213,28299.813546423138,50050.333333333336,11663308.923135463,"      Freudenstadt, Landkreis"
8237,0.29779028788778633,28258.630057803468,65403.333333333336,12154141.504816955,"      Freudenstadt, Landkreis"
8315,0.30071284770339857,28185.3125,24220.8125,11704614.892210145,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.2901543771701858,28355.77587890625,42679.1875,13201587.911621094,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.3039793358813546,28324.45095486111,41999.75,12632452.611545138,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.29165457328672106,28270.24698275862,41787.8125,12461485.346551724,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.30788779737878746,28302.591609589042,40762.0625,12668760.29494863,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.26138485198835526,28152.81720890411,55855.125,11871482.938784247,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.34108265344008537,28356.611979166668,39136.5625,13311220.232638888,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.2796904065056554,28341.58946917808,47668.75,12265795.35958904,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.28010161328202643,28315.815496575342,42473.9375,11924478.059931507,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.30791538693225723,28294.965317919075,59966.25,12351770.482297689,"      Breisgau-Hochschwarzwald, Landkreis"
8316,0.3483442435343914,28270.71568627451,8633.333333333334,12293897.562091503,"      Emmendingen, Landkreis"
8316,0.32807805657327016,28458.47863247863,21413.444444444445,13442882.504273504,"      Emmendingen, Landkreis"
8316,0.33155106033389753,28428.479452054795,20065.11111111111,12884181.375951294,"      Emmendingen, Landkreis"
8316,0.3264427231789754,28364.316590563165,18309.444444444445,12786005.677321156,"      Emmendingen, Landkreis"
8316,0.3437279592095925,28419.6697108067,22650.666666666664,12741632.436834093,"      Emmendingen, Landkreis"
8316,0.2762944113902503,28289.709284627093,31452.88888888889,12191082.225266362,"      Emmendingen, Landkreis"
8316,0.35454713812527516,28454.19330289193,25736.333333333332,13096616.088280061,"      Emmendingen, Landkreis"
8316,0.30708075334875173,28440.58295281583,23394.555555555555,12403970.01978691,"      Emmendingen, Landkreis"
8316,0.28772019482886424,28411.629629629628,23338.666666666668,11824684.106481481,"      Emmendingen, Landkreis"
8316,0.3329723856400266,28439.833333333332,34949.555555555555,12826749.559912855,"      Emmendingen, Landkreis"
8317,0.29983226119392264,28312.696912413357,21739.82608695652,11458739.742911153,"      Ortenaukreis, Landkreis"
8317,0.31263921059506206,28474.579483695652,43352.17391304348,12951473.141644021,"      Ortenaukreis, Landkreis"
8317,0.3261122904952742,28438.376811594204,33854.086956521736,12550187.56733092,"      Ortenaukreis, Landkreis"
8317,0.29794384397330836,28397.433583208396,34060.34782608696,12309359.541229384,"      Ortenaukreis, Landkreis"
8317,0.35985937945606905,28441.837998808813,35857.0,12514027.618820727,"      Ortenaukreis, Landkreis"
8317,0.27494949897398835,28273.818344252533,50822.47826086957,11638267.276057176,"      Ortenaukreis, Landkreis"
8317,0.3559207763278631,28469.19414251208,36386.95652173913,13074171.095410628,"      Ortenaukreis, Landkreis"
8317,0.29033951024347193,28455.948183442528,44126.52173913043,12067085.902620608,"      Ortenaukreis, Landkreis"
8317,0.3038095179126918,28429.096188207266,42178.913043478264,11724315.035735557,"      Ortenaukreis, Landkreis"
8317,0.32704307885053063,28402.932646393565,51739.30434782609,12145950.531540588,"      Ortenaukreis, Landkreis"
8325,0.281641838746683,28177.246376811596,24780.555555555555,11596205.811594203,"      Rottweil, Landkreis"
8325,0.3084980958619512,28326.25607638889,44611.22222222222,13066859.251736112,"      Rottweil, Landkreis"
8325,0.3101603831410299,28272.033179012345,39561.77777777778,12557126.55632716,"      Rottweil, Landkreis"
8325,0.28569377525666134,28237.918007662836,42022.666666666664,12332467.350957854,"      Rottweil, Landkreis"
8325,0.3365661668224837,28274.978691019787,39222.88888888889,12549726.655251142,"      Rottweil, Landkreis"
8325,0.2672605457798104,28125.61263318113,60312.555555555555,11789158.754185693,"      Rottweil, Landkreis"
8325,0.33446357909905966,28322.14197530864,41972.666666666664,13104814.88734568,"      Rottweil, Landkreis"
8325,0.28127745242731866,28294.171232876713,50062.88888888889,12216782.169710806,"      Rottweil, Landkreis"
8325,0.27983411925769885,28302.61719939117,45620.11111111111,11813692.558599696,"      Rottweil, Landkreis"
8325,0.2988389968317365,28258.91650610148,61632.333333333336,12267713.740526654,"      Rottweil, Landkreis"
8326,0.2945457034734881,28101.478260869564,28079.727272727272,11770759.985507246,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2981439111411368,28251.996448863636,48697.36363636364,13260202.803977273,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.30371417222512953,28202.703282828283,44743.27272727273,12689265.31060606,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2755930576702978,28163.963636363635,46958.181818181816,12467194.726018809,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.29897568551625603,28197.33872976339,44375.09090909091,12721538.447073475,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.27098572629773393,28227.30386052304,49818.63636363636,11960409.300124533,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2947649809033137,28192.056227009987,68945.18181818182,12395131.237519706,"      Schwarzwald-Baar-Kreis, Landkreis"
8327,0.30191394599495147,28108.8115942029,21862.11111111111,11796721.956521738,"      Tuttlingen, Landkreis"
8327,0.30780547884414966,28269.309027777777,37661.444444444445,13156825.357638888,"      Tuttlingen, Landkreis"
8327,0.31386741002036833,28219.984567901236,36232.444444444445,12621642.726080246,"      Tuttlingen, Landkreis"
8327,0.27322797390482273,28171.023754789272,37769.333333333336,12409101.639846742,"      Tuttlingen, Landkreis"
8327,0.29965323800242993,28201.38736681887,35701.22222222222,12635195.0,"      Tuttlingen, Landkreis"
8327,0.28142376584996404,28058.908675799084,55871.777777777774,11940968.43150685,"      Tuttlingen, Landkreis"
8327,0.34035907500123547,28264.41512345679,36942.0,13222209.463734569,"      Tuttlingen, Landkreis"
